index,System Type,Literature Name,Name1,Selection Method,Confirmation Method,z1,z1_type,RA1,Dec1,RA1_deg,Dec1_deg,Equinox,Coordinate_waveband1,Coordinate_Source1,Brightness1,Brightness_band1,Brightness_type1,Name2,z2,z2_type,RA2,Dec2,RA2_deg,Dec2_deg,Coordinate_waveband2,Coordinate_Source2,Brightness2,Brightness_band2,Brightness_type2,Sep,Sep(kpc),delta_z,dV,Paper(s),BibCode(s),DOI(s),Notes
425,Recoil Candidate,J1424+2637,J1424+2637,Wing or X-ray Shaped Radio Source Candidate,-99,0.0372,-100,14:24:40.53,+26:37:30.5,216.16887499999999,26.62513888888889,J2000,Optical,SDSS,14.0,r SDSS,asinh model mag,J1424+2637,0.0372,-100,14:24:40.53,+26:37:30.5,216.16887499999999,26.62513888888889,Optical,SDSS,14.0,14.0,asinh model mag,0.0,0.0,0.0,0.0,Cheung+2007,2007AJ....133.2097C,https://doi.org/10.1086/513095,
426,Recoil Candidate,J1430+5217,J1430+5217,Wing or X-ray Shaped Radio Source Candidate,-99,0.3671,-100,14:30:17.34,+52:17:35.0,217.57224999999997,52.293055555555554,J2000,Optical,SDSS,19.4,r SDSS,asinh model mag,J1430+5217,0.3671,-100,14:30:17.34,+52:17:35.0,217.57224999999997,52.293055555555554,Optical,SDSS,19.4,19.4,asinh model mag,0.0,0.0,0.0,0.0,Cheung+2007,2007AJ....133.2097C,https://doi.org/10.1086/513095,
430,Recoil Candidate,J1444+4147,J1444+4147,Wing or X-ray Shaped Radio Source Candidate,-99,0.188,-100,14:44:7.25,+41:47:50.3,221.0302083333333,41.79730555555555,J2000,Optical,SDSS,17.3,r SDSS,asinh model mag,J1444+4147,0.188,-100,14:44:7.25,+41:47:50.3,221.0302083333333,41.79730555555555,Optical,SDSS,17.3,17.3,asinh model mag,0.0,0.0,0.0,0.0,Cheung+2007,2007AJ....133.2097C,https://doi.org/10.1086/513095,
432,Recoil Candidate,J1455+3237,J1455+3237,Wing or X-ray Shaped Radio Source Candidate,-99,0.084,-100,14:55:58.28,+32:37:32.5,223.9928333333333,32.62569444444444,J2000,Optical,SDSS,15.9,r SDSS,asinh model mag,J1455+3237,0.084,-100,14:55:58.28,+32:37:32.5,223.9928333333333,32.62569444444444,Optical,SDSS,15.9,15.9,asinh model mag,0.0,0.0,0.0,0.0,Cheung+2007,2007AJ....133.2097C,https://doi.org/10.1086/513095,
434,Recoil Candidate,J1459+2903,J1459+2903,Wing or X-ray Shaped Radio Source Candidate,-99,0.146,-100,14:59:41.95,+29:3:31.8,224.92479166666664,29.058833333333332,J2000,Optical,SDSS,16.5,r SDSS,asinh model mag,J1459+2903,0.146,-100,14:59:41.95,+29:3:31.8,224.92479166666664,29.058833333333332,Optical,SDSS,16.5,16.5,asinh model mag,0.0,0.0,0.0,0.0,Cheung+2007,2007AJ....133.2097C,https://doi.org/10.1086/513095,
441,Recoil Candidate,J1606+0000,J1606+0000,Wing or X-ray Shaped Radio Source Candidate,-99,0.059,-100,16:6:12.68,+0:0:27.1,241.55283333333333,0.007527777777777778,J2000,Optical,SDSS,15.0,r SDSS,asinh model mag,J1606+0000,0.059,-100,16:6:12.68,+0:0:27.1,241.55283333333333,0.007527777777777778,Optical,SDSS,15.0,15.0,asinh model mag,0.0,0.0,0.0,0.0,Cheung+2007,2007AJ....133.2097C,https://doi.org/10.1086/513095,
443,Recoil Candidate,J1614+2817,J1614+2817,Wing or X-ray Shaped Radio Source Candidate,-99,0.1069,-100,16:14:28.4,+28:17:31.0,243.6183333333333,28.291944444444447,J2000,Optical,SDSS,15.9,r SDSS,asinh model mag,J1614+2817,0.1069,-100,16:14:28.4,+28:17:31.0,243.6183333333333,28.291944444444447,Optical,SDSS,15.9,15.9,asinh model mag,0.0,0.0,0.0,0.0,Cheung+2007,2007AJ....133.2097C,https://doi.org/10.1086/513095,
444,Recoil Candidate,J1625+2705,J1625+2705,Wing or X-ray Shaped Radio Source Candidate,-99,0.5259,-100,16:25:30.68,+27:5:46.3,246.3778333333333,27.096194444444443,J2000,Optical,SDSS,18.5,r SDSS,asinh model mag,J1625+2705,0.5259,-100,16:25:30.68,+27:5:46.3,246.3778333333333,27.096194444444443,Optical,SDSS,18.5,18.5,asinh model mag,0.0,0.0,0.0,0.0,Cheung+2007,2007AJ....133.2097C,https://doi.org/10.1086/513095,
450,Binary Quasar,J115822.77+123518.5,J115822.77+123518.5,Optical Photometry,Optical Spectroscopy,0.596,spec,11:58:22.78,+12:35:18.6,179.59491666666665,12.5885,J2000,Optical,SDSS,19.9,SDSS g,asinh mag,J115822.98+123520.3,0.596,spec,11:58:22.99,+12:35:20.3,179.59579166666663,12.588972222222223,Optical,SDSS,20.12,SDSS g,asinh mag,3.56,23.726447850483293,0.0,0.0,Myers+2007 ; Myers+2008,2007ApJ...658...99M ; 2008ApJ...678..635M,https://doi.org/10.1086/511520 ; https://doi.org/10.1086/533491,Spec-z from Myers+2008; J115822.77+123518.5: 1158 A and 115822.98+123520.3: 1158 B.
451,Binary Quasar,J120727.09+140817.1,J120727.09+140817.1,Optical Photometry,Optical Spectroscopy,1.801,spec,12:7:27.1,+14:8:17.2,181.86291666666665,14.13811111111111,J2000,Optical,SDSS,20.39,SDSS g,asinh mag,J120727.25+140820.3,1.8,spec,12:7:27.26,+14:8:20.4,181.8635833333333,14.139,Optical,SDSS,20.27,SDSS g,asinh mag,3.95,33.35553022982585,0.0009999999999998899,106.76664540942065,Myers+2007 ; Myers+2008,2007ApJ...658...99M ; 2008ApJ...678..635M,https://doi.org/10.1086/511520 ; https://doi.org/10.1086/533491,Spec-z from Myers+2008. Follow-up spectroscopy likely needed.
453,Binary Quasar,J132022.54+305622.8,J132022.54+305622.8,Optical Photometry,Optical Spectroscopy,1.595,spec,13:20:22.55,+30:56:22.9,200.09395833333332,30.939694444444445,J2000,Optical,SDSS,18.6,SDSS g,asinh mag,J132022.64+305618.2,1.596,spec,13:20:22.64,+30:56:18.3,200.0943333333333,30.93841666666667,Optical,SDSS,19.92,SDSS g,asinh mag,4.74,40.1590680587529,-0.001000000000000112,-115.1993792733697,Myers+2007 ; Myers+2008,2007ApJ...658...99M ; 2008ApJ...678..635M,https://doi.org/10.1086/511520 ; https://doi.org/10.1086/533491,Spec-z from Myers+2008; J132022.54+305622.8: 1320 A and J132022.64+305618.2: 1320 B.
454,Binary Quasar,J141855.41+244108.9,J141855.41+244108.9,Optical Photometry,Optical Spectroscopy,0.572,spec,14:18:55.42,+24:41:8.9,214.73091666666664,24.685805555555557,J2000,Optical,SDSS,19.27,SDSS g,asinh mag,J141855.53+244104.7,0.573,spec,14:18:55.54,+24:41:4.7,214.73141666666663,24.684638888888887,Optical,SDSS,20.22,SDSS g,asinh mag,4.5,29.412183889232047,-0.0010000000000000009,-190.14306503693066,Myers+2007 ; Myers+2008,2007ApJ...658...99M ; 2008ApJ...678..635M,https://doi.org/10.1086/511520 ; https://doi.org/10.1086/533491,Spec-z from Myers+2008; J141855.41+244108.9: 1418 A and 141855.53+244104.7: 1418 B.
455,Binary Quasar,J142604.32+071930.0,J142604.32+071930.0,Optical Photometry,Optical Spectroscopy,1.309,spec,14:26:4.33,+7:19:30.0,216.51804166666665,7.325,J2000,Optical,SDSS,20.12,SDSS g,asinh mag,J142604.26+071925.8,1.312,spec,14:26:4.27,+7:19:25.9,216.51779166666665,7.3238611111111105,Optical,SDSS,20.82,SDSS g,asinh mag,4.27,35.79934468056074,-0.0030000000000001137,-388.22749272374375,Myers+2007 ; Myers+2008,2007ApJ...658...99M ; 2008ApJ...678..635M,https://doi.org/10.1086/511520 ; https://doi.org/10.1086/533491,Spec-z from Myers+2008; J142604.26+071925.8: 1426 A and J142604.32+071930.0: 1426 B.
457,Binary Quasar,J145826.72+544813.1,J145826.72+544813.1,Optical Photometry,Optical Spectroscopy,1.912,spec,14:58:26.73,+54:48:13.2,224.61137499999998,54.803666666666665,J2000,Optical,SDSS,20.53,SDSS g,asinh mag,J145826.16+544814.8,1.913,spec,14:58:26.17,+54:48:14.8,224.60904166666666,54.804111111111105,Optical,SDSS,20.79,SDSS g,asinh mag,5.14,43.216950720241854,-0.001000000000000112,-102.66094118042238,Myers+2007 ; Myers+2008,2007ApJ...658...99M ; 2008ApJ...678..635M,https://doi.org/10.1086/511520 ; https://doi.org/10.1086/533491,Spec-z from Myers+2008; J145826.72+544813.1: 1458 B and J145826.16+544814.8: 1458 A.
459,Binary Quasar,J160603.02+290050.8,J160603.02+290050.8,Optical Photometry,Optical Spectroscopy,0.769,spec,16:6:3.02,+29:0:50.9,241.51258333333334,29.01413888888889,J2000,Optical,SDSS,18.42,SDSS g,asinh mag,J160602.81+290048.7,0.769,spec,16:6:2.81,+29:0:48.8,241.5117083333333,29.013555555555556,Optical,SDSS,18.5,SDSS g,asinh mag,3.45,25.548194525872994,0.0,0.0,Myers+2007 ; Myers+2008,2007ApJ...658...99M ; 2008ApJ...678..635M,https://doi.org/10.1086/511520 ; https://doi.org/10.1086/533491,Spec-z from Myers+2008; J160603.02+290050.8: 1606 B and J160602.81+290048.7: 1606 A.
461,Binary Quasar / Lens,1635+267,1635+267A,Slitless Spectroscopic Survey / CCD spectra and imaging,,1.9609999999999999,spec,16:37:00.9274884393,+26:36:09.893921938,249.25386453516376,26.602748311649446,J2000,Optical,Gaia,19.29,V (Simbad),mag (Check Simbad),1635+267B,1.9609999999999999,spec,16:37:00.873,+26:36:13.75,249.25363749999997,26.603819444444447,Optical,SDSS,20.61,V (Simbad),mag (Check Simbad),3.8,31.874869167400227,0.0,0.0,Djorgovski+1984 ; Steidel+1991 ; Small+1997 ; Peng+1999,1984ApJ...282L...1D ; 1991AJ....102.1610S ; 1997AJ....114.2254S ; 1999ApJ...524..572P,https://doi.org/10.1086/184291 ; https://doi.org/10.1086/115983 ; https://doi.org/10.1086/118645 ; https://doi.org/10.1086/307860,Spectra have striking similarities but no evidence for a lensing cluster of galaxy even in HST imaging. Coordinates from Simbad.
462,Dual AGN,3C 75,3C 75 NE,Radio Imaging / X-ray Imaging,,0.022152,spec,02:57:41.565,+06:01:36.89,44.4231875,6.026913888888889,J2000,Optical,SDSS,14.7,B (Simbad),mag (Check Simbad),3C 75 SW,0.023823,spec,02:57:41.651,+06:01:20.78,44.42354583333333,6.022438888888889,Optical,SDSS,14.7,B (Simbad),mag (Check Simbad),16.16,7.2352935203446185,-0.0016709999999999989,-488.4015364091917,Owen+1985 ; Hudson+2006,1985ApJ...294L..85O ; 2006A&A...453..433H,https://doi.org/10.1086/184514 ; https://doi.org/10.1051/0004-6361:20064955,Coordinates from Simbad. Redshifts pulled from Hudson+2006.
463,Dual AGN / Quasar Candidate,PKS 1614+051,PKS 1614+051 QSO,Narrow-band imaging,Spectroscopic confirmation,3.2089999999999996,spec,16:16:37.55681502,+04:59:32.7367495,244.15648672924993,4.992426874861112,J2000,Radio,VLBI,19.17,V (Simbad),mag (Check Simbad),PKS 1614+051 A,3.215,spec,16:16:37.55681502,+04:59:32.7367495,244.15648672924993,4.992426874861112,Radio,VLBI,19.17,V (Simbad),mag (Check Simbad),6.55,49.410061370705094,-0.006000000000000227,-425.92570985337267,Djorgovski+1985 ; Djorgovski+1987 ; Hu+1987,1985ApJ...299L...1D ; 1987AJ.....93.1318D ; 1987ApJ...317L...7H,https://doi.org/10.1086/184569 ; https://doi.org/10.1086/114414 ; https://doi.org/10.1086/184902,Possible QSO-AGN pair at similar redshifts but note the redshift differences as these might be further away than originally thought ; Hu+1987 call into question interepretation and conclude that companion is likely just an ionized gas cloud. Coordinates come from Simbad.
464,Binary Quasar,PKS 1145-071,PKS 1145-071A,,Optical Spectroscopy,1.345,spec,11:47:51.55402876,-07:24:41.1410887,176.96480845316665,-7.411428080194445,J2000,Radio,VLBI,18.5,V (Simbad),mag (Check Simbad),PKS 1145-071B,1.345,spec,11:47:51.55402876,-07:24:41.1410887,176.96480845316665,-7.411428080194445,Radio,VLBI,18.5,V (Simbad),mag (Check Simbad),4.2,35.30440795913984,0.0,0.0,Djorgovski+1987,1987ApJ...321L..17D,https://doi.org/10.1086/184998,Using the same coordinates because secondary coordinates not specified. Coordinates come from Simbad.
465,Dual AGN Candidate,NGC 5548,NGC 5548,Optical Spectroscopy,,0.01627,spec,14:17:59.5401093128,+25:08:12.600227883,214.4980837888033,25.136833396634167,J2000,Optical,Gaia,13.73,V (Simbad),mag (Check Simbad),NGC 5548,0.01627,spec,14:17:59.5401093128,+25:08:12.600227883,214.4980837888033,25.136833396634167,Optical,Gaia,13.73,V (Simbad),mag (Check Simbad),0.60388229,0.1999999985391537,0.0,0.0,Peterson+1987,1987ApJ...312L...1P,https://doi.org/10.1086/184808,Distinct BLR emitting regions can be plausibly explained via a dual AGN scenario. Not conclusive at this point. Redshift adopted from Simbad.
466,Binary Quasar / Lens,0023+171,0023+171 AB_opt,,Radio Imaging / Optical Spectroscopic Follow-up,0.946,spec,00:25:36.971,+17:28:04.97,6.404045833333333,17.46804722222222,J2000,Optical,SDSS,21.91,B (Simbad),mag (Check Simbad),0023+171 C,0.946,spec,00:25:36.971,+17:28:04.97,6.404045833333333,17.46804722222222,Optical,SDSS,21.91,B (Simbad),mag (Check Simbad),4.8,37.91281125978594,0.0,0.0,Hewitt+1987,1987ApJ...321..706H,https://doi.org/10.1086/165663,Separation of optical sources AB_opt and C is 4.8 arcsec but separation of radio sources is roughly 5.9 arcsec. Coordinates come from Simbad (and originally from SDSS).
467,Binary SMBH Candidate,Arp 102B,Arp 102B,,Optical Spectroscopy,0.02417,,17:19:14.4925747,+48:58:49.426017,259.81038572791664,48.98039611583334,J2000,Radio,VLBA,14.81,V (Simbad),mag (Check Simbad),Arp 102B,0.02417,,17:19:14.4925747,+48:58:49.426017,259.81038572791664,48.98039611583334,Radio,VLBA,14.81,V (Simbad),mag (Check Simbad),0.41040079999999995,0.20000000153188743,0.0,0.0,Halpern+1988 ; Miller+1990,1988Natur.331...46H ; 1990ApJ...361...98M,https://doi.org/10.1038/331046a0 ; https://doi.org/10.1086/169170,Halpern+1988 test binary hypothesis based on offset broad emission line but no firm conclusion made. Other papers conclude that bianry hypothesis can be ruled out. Coordinates from Simbad. Redshift from Ned agrees with Simbad to 3 decimal points.
468,Binary SMBH Candidate,OJ 287,OJ 287,Optical Monitoring / Light Curve Variability,Optical Monitoring / Light Curve Variability,0.306,spec,08:54:48.8749311881,+20:06:30.642936668,133.70364554661708,20.108511926852223,J2000,Optical,Gaia,15.43,V (Simbad),mag (Check Simbad),OJ 287,0.306,spec,08:54:48.8749311881,+20:06:30.642936668,133.70364554661708,20.108511926852223,Optical,Gaia,,nan (Simbad),mag (Check Simbad),2.2145999999999998e-05,0.00010000092500246256,0.0,0.0,Salanpää+1988,1988ApJ...325..628S,https://doi.org/10.1086/166033,Proposed as a SMBH binary with separation ~0.1pc.
469,Binary Quasar / Lens,1343.4+2640,1343.4+2640A,Plate identification,Spectroscopy,2.0312,spec,13:45:43.6422351780,+26:25:06.826057566,206.43184264657498,26.418562793768334,J2000,Optical,Gaia,20.22,V (Simbad),mag (Check Simbad),1343.4+2640B,2.0313,spec,13:45:44.500,+26:25:06.00,206.43541666666664,26.418333333333333,Optical,KODIAQ,19.68,V (Simbad),mag (Check Simbad),9.5,79.38449301884637,-9.999999999976694e-05,-9.863917523070048,Crampton+1988 ; Crotts+1994 ; Dinshaw+1994,1988ApJ...330..184C ; 1994ApJ...437L..79C ; 1994ApJ...437L..87D,https://doi.org/10.1086/166465 ; https://doi.org/10.1086/187687 ;  https://doi.org/10.1086/187689,Redshifts from Crampton+1988 but Dinshaw+1994 quote slightly different redshifts. Coordinates from simbad.
470,Dual AGN Candidate,Mrk 266,Mrk 266NE,,CCD Photometry / Spectroscopy,0.0279,spec,13:38:17.777,+48:16:41.02,204.5740708333333,48.27806111111111,J2000,Optical,SDSS,15.0,B (Simbad),mag (Check Simbad),Mrk 266SW,0.0279,spec,13:38:17.3501948813,+48:16:31.903051043,204.57229247867204,48.27552862528972,Optical,Gaia,13.42,V (Simbad),mag (Check Simbad),10.1,5.656155285704206,0.0,0.0,Mazzarella+1988,1988ApJ...333..168M,https://doi.org/10.1086/166733,Dual candidate and see earlier papers by Petrosian+1980 Osterbrock+1983 and Kollatschny+1984 about optical spectroscopy.
471,Binary Quasar / Lens,UM 425,UM 425A,,CCD imaging / Spectroscopy,1.465,spec,11:23:20.7,+01:37:47,170.83624999999998,1.6297222222222223,J2000,,,15.7,V (Simbad),mag (Check Simbad),UM 425B,1.465,spec,11:23:20.48,+01:37:53.3,170.8353333333333,1.6314722222222222,,,20.1,V (Simbad),mag (Check Simbad),6.5,54.954907188414005,0.0,0.0,Meylan+1989 ; Kochanek+1993 ; Mathur+2003 ; Aldcroft+2003 ; Green+2005,1989ApJ...338L...1M ; 1993ApJ...417..438K ;  2003ApJ...589L...1M ; 2003ApJ...592..710A ; 2005ApJ...630..142G,https://doi.org/10.1086/185386 ; https://doi.org/10.1086/173324 ; https://doi.org/10.1086/375727 ; https://doi.org/10.1086/375863 ; https://doi.org/10.1086/431946,Despite the original suspicion that this was a gravitational lens candidate Mthur+2003 argue against the lens interpretation and find that the X-ray properties of the sources are incompatible with one another and that the X-ray emission from the potential foreground cluster is unlikely to be the long soughtafter foreground lens ; Aldrcroft confirm many of Mathur's findings but argues that the lens interpretation cannot be completely ruled out. Coordinates from simbad.
472,Binary Quasar,PHL 1222,PHL 1222A,,CCD Imaging / Spectroscopy,1.91,spec,01:53:53.8925288742,+05:02:57.111954574,28.474552203642496,5.049197765159445,J2000,Optical,Gaia,17.63,V (Simbad),mag (Check Simbad),PHL 1222A,1.91,spec,01:53:53.8925288742,+05:02:57.111954574,28.474552203642496,5.049197765159445,Optical,Gaia,17.63,V (Simbad),mag (Check Simbad),3.3,27.748814721352257,0.0,0.0,Meylan+1990,1990Msngr..59...47M,,Coordinates come from Simbad; unique coordinates not available apparently. Coordinates come from Gaia DR2.
473,Dual AGN Candidate,Arp 220,Arp 220A,,Infrared Imaging,0.018000000000000002,spec,15:34:57.22,+23:30:11.4,233.73841666666664,23.503166666666665,J2000,,,,nan (Simbad),mag (Check Simbad),Arp 220B,0.018000000000000002,spec,15:34:57.28,+23:30:11.3,233.73866666666663,23.503138888888888,,,,nan (Simbad),mag (Check Simbad),0.54698692,0.19999999851493194,0.0,0.0,Graham+1990 ; Clements+2002,1990ApJ...354L...5G ; 2002ApJ...581..974C,https://doi.org/10.1086/185709 ; https://doi.org/10.1086/344439,Coordinates come from simbad; no separation shown in the two papers. One if not two hard X-ray sources located in the nuclear regions of this ULIRG.
474,Binary SMBH Candidate,3C 120,3C 120,Optical Light Curve Variability / Jet Precession,,0.033,spec,04:33:11.0958197353,+05:21:15.617543663,68.2962325822304,5.354338206573055,J2000,Optical,Gaia,15.05,V (Simbad),mag (Check Simbad),3C 120,0.033,spec,04:33:11.0958197353,+05:21:15.617543663,68.2962325822304,5.354338206573055,Optical,Gaia,15.05,V (Simbad),mag (Check Simbad),3.0379000000000002e-05,1.9999798860176414e-05,0.0,0.0,Webb+1990 ; Caproni+2004b,1990AJ.....99...49W ;  2004MNRAS.349.1218C,https://doi.org/10.1086/115311 ; https://doi.org/10.1111/j.1365-2966.2004.07550.x,Coordinates come from Simbad
475,Binary Quasar / Lens,Q1009-0252,Q1009-0252A,CCD Imaging / Optical Spectroscopic Follow-up,,2.739,spec,10:12:15.89,-03:07:03.1,153.06620833333332,-3.1175277777777777,J2000,Infared,2MASS,18.71,V (Simbad),mag (Check Simbad),Q1009-0252B,2.739,spec,10:12:15.89,-03:07:03.1,153.06620833333332,-3.1175277777777777,Infared,2MASS,18.71,V (Simbad),mag (Check Simbad),1.53,12.086949091083989,0.0,0.0,Hewett+1994 ; Lehár+2000,1994AJ....108.1534H ; 2000ApJ...536..584L,https://doi.org/10.1086/117174 ; Https://doi.org/10.1086/308963,Considered a good candidate for a lens system but the binary hypothesis cannot be ruled out by Hewett+ ; Lehar+2000 identified the lens galaxy in HST imaging
476,Binary Quasar / Lens,Q1208+1011,Q1208+1011A,CCD Imaging,,3.803,,12:10:57.07,+09:54:27.2,182.73779166666662,9.907555555555556,J2000,,,17.5,V (Simbad),mag (Check Simbad),Q1208+1011B,3.803,,12:10:57.06,+09:54:26.7,182.73774999999998,9.907416666666666,,,17.5,V (Simbad),mag (Check Simbad),0.45,3.193124397466431,0.0,0.0,Magain+1992 ; Maoz+1992 ; Maoz+1992b ; Hjorn+1995 ; Giallongo+1999,1992A&A...253L..13M ; 1992ApJ...386L...1M ; 1992ApJ...394...51M ; 1995A&A...299..365H ; 1999ApJ...510..605G, NA ; https://doi.org/10.1086/186278 ; https://doi.org/10.1086/171558 ; NA ; https://doi.org/10.1086/306636,Maoz+1992 reported that the quasar was resolved into three images but Maoz+1992b report that follow-up HST images do not show such a third image and therefore the third image was likely an artifact. Thus the binary hypothesis has not yet been ruled out. I think Gaia resolves only a single source (based on Simbad listing).
477,Binary SMBH Candidate,RX J1042+1212,RX J1042+1212,X-ray Selection,Optical Spectroscopy,0.271,spec,10:42:25.7737782010,+12:12:39.877254393,160.60739074250415,12.211077015109167,J2000,Optical,Gaia,19.38,V (Simbad),mag (Check Simbad),RX J1042+1212,0.271,spec,10:42:25.7737782010,+12:12:39.877254393,160.60739074250415,12.211077015109167,Optical,Gaia,19.38,V (Simbad),mag (Check Simbad),0.048236170999999994,0.2000000007563728,0.0,0.0,Puchnarewicz+1996,1996MNRAS.283.1311P,https://doi.org/10.1093/mnras/283.4.1311,Coordinates from Simbad.
478,Binary SMBH Candidate,OX 169,OX 169,Optical Spectroscopy / Double-peaked Optical Emission lines,,0.21,spec?,21:43:35.5445519361,+17:43:48.787577197,325.8981022997337,17.73021877144361,J2000,Optical,Gaia,15.73,V (Simbad),mag (Check Simbad),OX 169,0.21,spec?,21:43:35.5445519361,+17:43:48.787577197,325.8981022997337,17.73021877144361,Optical,Gaia,15.73,V (Simbad),mag (Check Simbad),0.058352741,0.20000000004889779,0.0,0.0,Stockton+1991,1991ApJ...371..525S,https://doi.org/10.1086/169916,Coordinates from Simbad
479,Binary SMBH Candidate,3C 390.3,3C 390.3,Optical Spectroscopy / Double-peaked Optical Emission lines,,0.06,spec,18:42:08.9910523393,+79:46:17.129210139,280.5374627180804,79.77142478059416,J2000,Optical,Gaia,15.38,V (Simbad),mag (Check Simbad),3C 390.3,0.06,spec,18:42:08.9910523393,+79:46:17.129210139,280.5374627180804,79.77142478059416,Optical,Gaia,15.38,V (Simbad),mag (Check Simbad),0.17252888,0.19999999972689317,0.0,0.0,Zheng+1991,1991ApJ...381..418Z,https://doi.org/10.1086/170664,Coordinates and redshift from Simbad
480,Binary SMBH Candidate,1928+738,1928+738,,VLBI Imaging / VSOP Multi-Epoch Imaging,0.3,spec,19:27:48.4944745594,+73:58:01.571908984,291.95206031066414,73.96710330805111,J2000,Optical,Gaia,15.5,V (Simbad),mag (Check Simbad),1928+738,0.3,spec,19:27:48.4944745594,+73:58:01.571908984,291.95206031066414,73.96710330805111,Optical,Gaia,15.5,V (Simbad),mag (Check Simbad),3e-06,1.3362921764131103e-05,0.0,0.0,Hummel+1992 ; Roos+1993,1992A&A...257..489H ; 1993ApJ...409..130R ; 2003NewAR..47..633M,NA ; https://doi.org/10.1086/172647 ; https://doi.org/10.1016/S1387-6473(03)00110-6,Coordinates from Simbad. ICRF designation in Simbad.
481,Binary Quasar / Lens,QJ0240-343AB,QJ0240-343A,,CCD Imaging / Optical Spectroscopy,1.406,spec,02:40:07.8647997024,-34:34:19.121924786,40.032769998759996,-34.57197831244056,J2000,Optical,Gaia,19.0,V (Simbad),mag (Check Simbad),QJ0240-343B,1.406,spec,02:40:08.3954,-34:34:21.489,40.03498083333333,-34.57263583333334,,,19.8,V (Simbad),mag (Check Simbad),6.1,51.4533663449264,0.0,0.0,Tinney+1995,1995MNRAS.277..609T,https://doi.org/10.1093/mnras/277.2.609,Likely lens but a binary hypothesis could not be ruled out. Coordinates from simbad
482,Binary Quasar / Lens,Q2138-431,Q2138-431A,,METHOD??,1.641,spec,21:41:16.4600289695,-42:57:11.052847150,325.3185834540396,-42.953070235319444,J2000,Optical,Gaia,18.85,V (Simbad),mag (Check Simbad),Q2138-431B,1.641,spec,21:41:16.4600289695,-42:57:11.052847150,325.3185834540396,-42.953070235319444,Optical,Gaia,18.85,V (Simbad),mag (Check Simbad),4.5,38.1214990257083,0.0,0.0,Hawkins+1997,1997MNRAS.291..811H,https://doi.org/10.1093/mnras/291.4.811,Dark lens hypothesis argued to be the best explanation by Hawkins+1997 but binary interpretation cannot be ruled out. Coordinates taken from Simbad.
483,Binary Quasar,MGC 2214+3550,MGC 2214+3550A,,CCD Imaging / Spectroscopy,0.88,spec,22:14:56.9724119244,+35:51:25.658404975,333.737385049685,35.85712733471528,J2000,Optical,Gaia,18.8,V (Simbad),mag (Check Simbad),MGC 2214+3550B,0.88,spec,22:14:57.7,+35:51:28,333.74041666666665,35.85777777777778,Optical,,19.3,V (Simbad),mag (Check Simbad),3.0,23.22047287811753,0.0,0.0,Muñoz+1998,1998ApJ...492L...9M,https://doi.org/10.1086/311093,Coordinates from Simbad and closrly agree with NED
484,Binary Quasar / Lens,2153-2056,2153-2056A,,Plate Imaging / Spectroscopy,1.845,spec,21:55:53.5567942426,-20:41:46.392553014,328.9731533093441,-20.696220153615002,J2000,Optical,Gaia,17.6,V (Simbad),mag (Check Simbad),2153-2056B,1.845,spec,21:55:53.5567942426,-20:41:46.392553014,328.9731533093441,-20.696220153615002,Optical,Gaia,17.6,V (Simbad),mag (Check Simbad),7.8,65.76568085873986,0.0,0.0,1998AJ....115..383H,https://doi.org/10.1086/300224,Coordinates from Simbad and originallu from Gaia.,
485,Dual AGN / Binary Quasar,FIRST J164311.3+315618,FIRST J164311.3+315618A,,Optical Spectroscopy / Infrared Imaging / Radio Imaging,0.586,spec,16:43:11.3444,+31:56:18.640,250.79726833333328,31.93851111111111,J2000,,,19.15,V (Simbad),mag (Check Simbad),FIRST J164311.3+315618B,0.586,spec,16:43:11.38896,+31:56:20.6592,250.79745399999996,31.939072,Optical,SDSS,18.4,V (Simbad),mag (Check Simbad),2.3,15.207557886004151,0.0,0.0,Brotherton+1999,1999ApJ...514L..61B,https://doi.org/10.1086/311956,Lens hypthesis ruled out based on extreme differences between the optical flux ratio and radio flux ratio of the two sources ; Source A is a quasar and source B is a Seyfert 1. Coordinates from Simbad
486,Binary Quasar / Lens,CTQ 839,,CTQ 839A,Optical Imaging / Infrared Imaging / Optical Spectroscopy,2.24,spec,02:52:57.86,-32:49:08.6,43.24108333333333,-32.81905555555556,J2000,Optical,,18.7,V (Simbad),mag (Check Simbad),CTQ 839B,2.24,spec,02:52:57.91,-32:49:10.6,43.24129166666666,-32.819611111111115,Optical,,18.7,V (Simbad),mag (Check Simbad),2.1,17.308649064531853,0.0,0.0,Morgan+2000,2000AJ....119.1083M,https://doi.org/10.1086/301271,Spectral dissimilarities and broadband flux ratios as well as lack of lens argue in favor of binary hypothesis
487,Binary Quasar / Lens,HE 0512-3329,HE 0512-3329,,HST Imaging / Ground-based Spectroscopy,1.565,spec,05:14:10.7833,-33:26:22.504,78.54493041666666,-33.43958444444444,J2000,Optical,HST,17.68,V (Simbad),mag (Check Simbad),HE 0512-3329,1.565,spec,05:14:10.7687,-33:26:23.121,78.54486958333332,-33.43975583333333,Optical,HST,18.03,V (Simbad),mag (Check Simbad),0.622,5.269012345898871,0.0,0.0,Gregg+2000,2000AJ....119.2535G,https://doi.org/10.1086/301377,Very likely to be a lens rather than a binary ; redshifts correspond to the redshift of component A. Coordinates from Gregg+ and from Simbad
