System Type,Literature Name,Name1,Selection Method,Confirmation Method,z1,z1_type,RA1,Dec1,Equinox,Coordinate_waveband1,Coordinate_Source1,Brightness1,Brightness_band1,Brightness_type1,Name2,z2,z2_type,RA2,Dec2,Equinox,Coordinate_waveband2,Coordinate_Source2,Brightness2,Brightness_band2,Brightness_type2,Sep,Sep(kpc),Paper(s),BibCode(s),DOI(s),Notes

Recoiling AGN Candidate,CXO J101527.2+625911,CXO J101527.2+625911,,,,,,,,,,,,,,,,,,,,,,,,,Kim+2017,2017ApJ...840...71K,https://doi.org/10.3847/1538-4357/aa6030,

Recoiling AGN Candidate,Mrk 1018,Mrk 1018,Time Varying Offset Spectroscopic Emission Lines,,0.04296,spec,02:06:15.9896281128,-00:17:29.221733688,J2000,Optical,Simbad,,,,Mrk 1018,0.04296,spec,02:06:15.9896281128,-00:17:29.221733688,J2000,Optical,Simbad,,,,,,,Kim+2018,2018ApJ...861...51K,https://doi.org/10.3847/1538-4357/aac77d,Spec-z and coordinates from Simbad

Binary AGN Candidate,PSO J334.2028+01.4075 (FBQS J221648.7+012427),PSO J334.2028+01.4075,Color Selection + Periodicity,,2.071071,spec,22:16:48.6855991968,+01:24:26.675677080,J2000,Optical,SDSS,,,,PSO J334.2028+01.4075,2.071071,spec,22:16:48.6855991968,+01:24:26.675677080,J2000,Optical,SDSS,,,,,0.006e-3,Liu+2015 ; Mooley+2018,2015ApJ...803L..16L ; 2018MNRAS.473.1388M,https://doi.org/10.1088/2041-8205/803/2/L16 ; https://doi.org/10.1093/mnras/stx2447,Redshift comes from latest SDSS release. Mooley+ examined VLA and VLBA imaging to study the pc-to-kpc scale structure. Two sources in VLBA one being the core and the other likely being a component ejected from the core.

,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,




Dual AGN,GQ 1114+1549AB,GQ 1114+1549A,Optical data / NIR photometry / astrometry,Serendipitous spectroscopy and follow-up spectroscopy,1.76,spec,11:14:34.26,+15:49:44.80,J2000,,,,,,GQ 1114+1549B,1.76,spec,11:14:33.77,+15:49:49.8,,,,,,8.76,,Altamura+2020,2020AJ....159..122A,https://doi.org/10.3847/1538-3881/ab6e67,Coordinates of primary come from Heintz+2018a. Separation based on SDSS imaging. Double check for individual redshifts in any follow-up papers

Binary AGN Candidate (Highly Unlikely),LGGS J004527.30+413254.3,J0045+41,Optical Variability,Rejected by Barth+2018,0.215,spec,00:45:27.30,+41:32:54.31,J2000,,,,,,J0045+41,0.215,spec,00:45:27.30,+41:32:54.31,,,,,,,,Dorn-Wallenstein+2017 ; Barth+2018,2017ApJ...850...86D ; 2018ApJ...859...10B,https://doi.org/10.3847/1538-4357/aa9329 ; https://doi.org/10.3847/1538-4357/aab3c5,Barth+2018 rigorously evaluates and refutes the findings of DW+2017. This si clearly not a binary SMBH but is being included for completeness of the literature.

,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubinur+2018,2018JApA...39....8R,https://doi.org/10.1007/s12036-018-9512-y,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Connor+2019,2019ApJ...887..171C,https://doi.org/10.3847/1538-4357/ab5585,


Dual Quasar,J2142-4420,J214225.78-442018.3 (QSO1),MUSE Imaging and Spectroscopy / X-SHOOTER Spectroscopy / FIRE Spectroscopy,MUSE Imaging and Spectroscopy / X-SHOOTER Spectroscopy / FIRE Spectroscopy,3.221,spec,21:42:25.78,-44:20:18.3,J2000,Optical,MUSE,,,,J214222.17-441929.8 (QSO2),3.229,spec,21:42:22.17,-44:19:29.8,J2000,Optical,MUSE,,,,60,300,Lusso+2019,2019MNRAS.485L..62L,https://doi.org/10.1093/mnrasl/slz032,Separation is approximate (Lusso+ quote ~1 arcmin and ~300kpc at z~3)

Dual Quasar,ELAN0101+0201,ELAN0101+0201 Q1,,,2.4521,spec,01:01:16.54,+02:01:57.4,J2000,,Keck Cosmic Web Imager (KCWI),,,,10,,Cai+2018,2018ApJ...861L...3C,https://doi.org/10.3847/2041-8213/aacce6,Redshifts determined via Ly-alpha for Q2 and MgII for Q1. Possible third AGN in this system but not confirmed yet.

Dual Quasar,UM 287,UM 287,Narrow/Broad Band Imaging,Narrow/Broad Band Imaging,,,,,,,,,,,,,,,,,,,,,,,Cantalupo+2014,2014Natur.506...63C,https://doi.org/10.1038/nature12898,

#Need to go back and figure out how to list these six spatially coincident QSOs
Quasar Sextuplet,,BOSS1441 QSO1,,,2.324,spec,14:40:27.91,+40:11:47.8,,,,,,,,,,,,,,,,,,,,,,Cai+2017,2017ApJ...839..131C,https://doi.org/10.3847/1538-4357/aa6a1a,
Quasar Sextuplet,,BOSS1441 QSO2,,,2.323,spec,14:40:49.15,+39:54:07.6,,,,,,,,,,,,,,,,,,,,,,Cai+2017,2017ApJ...839..131C,https://doi.org/10.3847/1538-4357/aa6a1a,
Quasar Sextuplet,,BOSS1441 QSO3,,,2.311,spec,14:41:21.67,+40:02:58.9,,,,,,,,,,,,,,,,,,,,,,Cai+2017,2017ApJ...839..131C,https://doi.org/10.3847/1538-4357/aa6a1a,
Quasar Sextuplet,,BOSS1441 QSO4,,,2.324,spec,14:40:57.39,+39:49:51.2,,,,,,,,,,,,,,,,,,,,,,Cai+2017,2017ApJ...839..131C,https://doi.org/10.3847/1538-4357/aa6a1a,
Quasar Sextuplet,,BOSS1441 QSO5,,,2.334,spec,14:41:15.91,+39:49:12.0,,,,,,,,,,,,,,,,,,,,,,Cai+2017,2017ApJ...839..131C,https://doi.org/10.3847/1538-4357/aa6a1a,
Quasar Sextuplet,,BOSS1441 QSO6,,,2.311,spec,14:41:32.26,+40:06:35.6,,,,,,,,,,,,,,,,,,,,,,Cai+2017,2017ApJ...839..131C,https://doi.org/10.3847/1538-4357/aa6a1a,



Dual AGN Candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,Pfeifle+2019a,2019ApJ...875..117P,https://doi.org/10.3847/1538-4357/ab07bc,
Dual AGN Candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,Pfeifle+2019a,2019ApJ...875..117P,https://doi.org/10.3847/1538-4357/ab07bc,
Dual AGN Candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,Pfeifle+2019a,2019ApJ...875..117P,https://doi.org/10.3847/1538-4357/ab07bc,
Dual AGN Candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,Pfeifle+2019a,2019ApJ...875..117P,https://doi.org/10.3847/1538-4357/ab07bc,
Dual AGN Candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,Pfeifle+2019a,2019ApJ...875..117P,https://doi.org/10.3847/1538-4357/ab07bc,
Dual AGN Candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,Pfeifle+2019a,2019ApJ...875..117P,https://doi.org/10.3847/1538-4357/ab07bc,
Dual AGN Candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,Pfeifle+2019a,2019ApJ...875..117P,https://doi.org/10.3847/1538-4357/ab07bc,
Dual AGN Candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,Pfeifle+2019a,2019ApJ...875..117P,https://doi.org/10.3847/1538-4357/ab07bc,


,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


Binary AGN Candidate,NGC 1068,NGC 1068,Accretion disk modeling,,NA,NA,02:42:40.7091669408,-00:00:47.859690204,J2000,Optical,Simbad,,,,02:42:40.7091669408,-00:00:47.859690204,J2000,Optical,Simbad,,,,NA,NA,Wang+2020,2020MNRAS.497.1020W,https://doi.org/10.1093/mnras/staa1985,Wang+ show that the counter rotating disk in NGC 1068 can be sustained through angular momentum transfer from a binary SMBH




###System Type,Literature Name,Name1,Selection Method,Confirmation Method,z1,z1_type,RA1,Dec1,Equinox,Coordinate_waveband1,Coordinate_Source1,Brightness1,Brightness_band1,Brightness_type1,Name2,z2,z2_type,RA2,Dec2,Coordinate_waveband2,Coordinate_Source2,Brightness2,Brightness_band2,Brightness_type2,Name3,z3,z3_type,RA3,Dec3,Coordinate_waveband3,Coordinate_Source3,Brightness3,Brightness_band3,Brightness_type3,Sep12,Sep12(kpc),Sep23,Sep23(kpc),Sep13,Sep13(kpc),Paper(s),BibCode(s),DOI(s),Notes


Multiples::

Dual/Triple AGN Candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,Barth+2008 ; Bianchi+2013,2008ApJ...683L.119B ; ,https://doi.org/10.1086/591905 ; ,Coordinates are not listed

Triple AGN Candidate,,Liu+2011a,,,

Triple AGN,SDSS J0849+1114,J0849+1114 Gal 1,Mid-Infrared Selection / Optical Spectroscopy,X-ray Imaging and Spectroscopy / Optical Spectroscopy,0.77,spec,08:49:05.529,+11:14:47.876,J2000,0.3-8 keV,Chandra,,,,J0849+1114 Gal 2,0.77,spec,08:49:05.381,+11:14:47.876,0.3-8 keV,Chandra,,,,J0849+1114,0.77,spec,08:49:05.448,+11:14:51.646,0.3-8 keV,Chandra,,,,2.3,,5.0,,3.6,,Pfeifle+2019b ; Gabányi+2019 ; Liu+2019, 2019ApJ...883..167P ;  2019A&A...630L...5G ; 2019ApJ...887...90L,https://doi.org/10.3847/1538-4357/ab3a9b ; https://doi.org/10.1051/0004-6361/201936519 ; https://doi.org/10.3847/1538-4357/ab54c3,

Triple AGN Candidate,SDSS J1056+5516,SDSS J1056+5516A,SDSS Imaging and Spectroscopy,,0.2564,spec,10L56:09.79,+55:16:04.0,J2000,Optical,SDSS,,,,SDSS J1056+5516B,0.2572,spec,10:56:09.48,+55:16:00.9,Optical,SDSS,,,,SDSS J1056+5516C,0.2566,spec,10:56:09.21,+55:16:04.2,Optical,SDSS,,,,4.0,,3.9,,4.5,,Kalfountzou+2017,2017ApJ...851L..15K,https://doi.org/10.3847/2041-8213/aa9b2d,

Triple AGN,QQQ J1519+0627,QQQ1519A,SDSS Spectroscopy,Follow-up Spectroscopy and NIR Imaging,1.504,spec,15:19:47.3,+06:27:53,J2000,,,,,,QQQ1519B,1.513,spec,15:19:45.7,+06:27:52,,,,,,QQQ1519C,1.506,spec,15:19:45.9,+06:27:49,,,,,,23.5,,3.7,,21.1,,Farina+2013,2013MNRAS.431.1019F,https://doi.org/10.1093/mnras/stt209,

Triple AGN,QQQ 1432-0106,QSO A,Follow-up Observations,Imaging and Spectroscopy,2.076,spec,14:32:29.232,-01:06:15.68,J2000,,,,,,QSO B,2.076,spec,,,,,,,,QSO C,2.076,spec,,,,,,,5.11,,3.62,,4.29,,Djorgovski+2007,2007ApJ...662L...1D,https://doi.org/10.1086/519162,Brightnesses are nicely listed in the table and I will grab those later

Triple AGN Candidate,SDSS J150243.1+111557,SDSS J1502+1115P,Double-peaked Optical Selection / EVLA Imaging,,0.39,spec,15:02:43.088667,11:15:57.40016,J2000,5GHz,VLBA,254,5GHz,muJy,1.4,7.4,SDSS J1502+1115SE,0.39,spec,15:02:43.180261,11:15:57.06831,J2000,5GHz,VLBA,891,5GHz,muJy,26e-3,138e-3,SDSS J1502+1115SW,0.39,spec,15:02:43.178473,11:15:57.06508,J2000,5GHz,VLBA,1010,5GHz,muJy,26e-3,138e-3,Deane+2014 ; Wrobel+2014,2014Natur.511...57D ; 2014ApJ...792L...8W,https://doi.org/10.1038/nature13454 ; https://doi.org/10.1088/2041-8205/792/1/L8,Deane+ used VLBI imaging to claim the presence of a triple gravitationally bound system in the dual AGN confirmed by Fu+2011 but Wrobel+ showed that the inner binary is much more likely to be a pair of hot spots rather than a binary using VLBA imaging. Coordinates come from Wrobel+2014. Separations for J1502SE and SW give the separations between these two components. Separation for J1502P is for approximate separation between J1502P and inner 'binary' (given by the original separation from Fu+2011).

Triple AGN Candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,Lacy+2018,2018ApJ...8f64....8L,https://doi.org/10.3847/1538-4357/aad27d,

Triple SMBH Candidate,Roland+2020,,,

Quintuple AGN (HCG),,,,,,,,,,,,,,,,,,,,,,,,,,,De Rosa+2015,2015MNRAS.453..214D,https://doi.org/10.1093/mnras/stv1623,





# Definitively not doubles:



Non-pair,SDSS J15244+3032 - RXS J15244+3032,Optical Imaging,Optical Spectroscopy,SDSS J15244+3032,0.27,spec,RXS J15244+3032, G-type Star,7,,Farina+2013,2013Ap&SS.345..199F,https://doi:10.1007/s10509-013-1387-4,Farina+ reclassifies this `quasar pair' as a quasar-star pair

Non-Pair,Q 01323-4037 - Q 0132-4037,Optical Imaging,Optical Spectroscopy,Q 01323-4037,2.10,spec,Q 0132-4037,M-type Star,35,,Cupani+2011,2011A&A...529A..99C,https://doi:10.1051/0004-6361/201116786,Star-quasar pair. Redshift adopted to be 2.10 (lower of the two) from Cupani+2011.










